Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2013,DEC,STATE,31,7,TOTAL,233700000.00
2013,DEC,STATE,36,7,TOTAL,128300000.00
2013,DEC,STATE,37,7,TOTAL,284500000.00
2013,DEC,STATE,39,7,TOTAL,819100000.00
2013,DEC,STATE,41,7,TOTAL,63300000.00
2013,DEC,STATE,,7,TOTAL,624700000.00
2013,DEC,STATE,42,7,TOTAL,661500000.00
2013,DEC,STATE,45,7,TOTAL,99900000.00
2013,DEC,STATE,46,7,TOTAL,69100000.00
2013,DEC,STATE,48,7,TOTAL,441500000.00
2013,DEC,STATE,49,7,TOTAL,95700000.00
2013,DEC,STATE,51,7,TOTAL,63900000.00
2013,DEC,STATE,53,7,TOTAL,165600000.00
2013,DEC,STATE,55,7,TOTAL,139600000.00
2013,FEB,STATE,1,7,TOTAL,171400000.00
2013,FEB,STATE,5,7,TOTAL,225700000.00
2013,FEB,STATE,6,7,TOTAL,389400000.00
2013,FEB,STATE,8,7,TOTAL,89000000.00
2013,FEB,STATE,9,7,TOTAL,48000000.00
2013,FEB,STATE,12,7,TOTAL,169300000.00
2013,FEB,STATE,13,7,TOTAL,345800000.00
2013,FEB,STATE,17,7,TOTAL,97000000.00
2013,FEB,STATE,18,7,TOTAL,561700000.00
2013,FEB,STATE,19,7,TOTAL,1215000000.00
2013,FEB,STATE,23,7,TOTAL,78000000.00
2013,FEB,STATE,24,7,TOTAL,52600000.00
2013,FEB,STATE,26,7,TOTAL,292800000.00
2013,FEB,STATE,27,7,TOTAL,218300000.00
2013,FEB,STATE,28,7,TOTAL,106000000.00
2013,FEB,STATE,29,7,TOTAL,192300000.00
2013,FEB,STATE,31,7,TOTAL,217600000.00
2013,FEB,STATE,36,7,TOTAL,115200000.00
2013,FEB,STATE,37,7,TOTAL,237500000.00
2013,FEB,STATE,39,7,TOTAL,639300000.00
2013,FEB,STATE,41,7,TOTAL,52500000.00
2013,FEB,STATE,,7,TOTAL,559400000.00
2013,FEB,STATE,42,7,TOTAL,570500000.00
2013,FEB,STATE,45,7,TOTAL,83600000.00
2013,FEB,STATE,46,7,TOTAL,61800000.00
2013,FEB,STATE,48,7,TOTAL,391700000.00
2013,FEB,STATE,49,7,TOTAL,79600000.00
2013,FEB,STATE,51,7,TOTAL,52300000.00
2013,FEB,STATE,53,7,TOTAL,148500000.00
2013,FEB,STATE,55,7,TOTAL,114200000.00
2013,JAN,STATE,1,7,TOTAL,186000000.00
2013,JAN,STATE,5,7,TOTAL,249100000.00
2013,JAN,STATE,6,7,TOTAL,430100000.00
2013,JAN,STATE,8,7,TOTAL,97900000.00
2013,JAN,STATE,9,7,TOTAL,56000000.00
2013,JAN,STATE,12,7,TOTAL,190400000.00
2013,JAN,STATE,13,7,TOTAL,375900000.00
2013,JAN,STATE,17,7,TOTAL,102800000.00
2013,JAN,STATE,18,7,TOTAL,619000000.00
2013,JAN,STATE,19,7,TOTAL,1351300000.00
2013,JAN,STATE,23,7,TOTAL,85000000.00
2013,JAN,STATE,24,7,TOTAL,58000000.00
2013,JAN,STATE,26,7,TOTAL,324600000.00
2013,JAN,STATE,27,7,TOTAL,243500000.00
2013,JAN,STATE,28,7,TOTAL,117200000.00
2013,JAN,STATE,29,7,TOTAL,214200000.00
2013,JAN,STATE,31,7,TOTAL,236800000.00
2013,JAN,STATE,36,7,TOTAL,121100000.00
2013,JAN,STATE,37,7,TOTAL,270800000.00
2013,JAN,STATE,39,7,TOTAL,715100000.00
2013,JAN,STATE,41,7,TOTAL,59800000.00
2013,JAN,STATE,,7,TOTAL,621400000.00
2013,JAN,STATE,42,7,TOTAL,635400000.00
2013,JAN,STATE,45,7,TOTAL,93700000.00
2013,JAN,STATE,46,7,TOTAL,64900000.00
2013,JAN,STATE,48,7,TOTAL,442600000.00
2013,JAN,STATE,49,7,TOTAL,88100000.00
2013,JAN,STATE,51,7,TOTAL,59600000.00
2013,JAN,STATE,53,7,TOTAL,159300000.00
2013,JAN,STATE,55,7,TOTAL,131500000.00
2013,JUL,STATE,1,7,TOTAL,185900000.00
2013,JUL,STATE,5,7,TOTAL,258700000.00
2013,JUL,STATE,6,7,TOTAL,427900000.00
2013,JUL,STATE,8,7,TOTAL,111300000.00
2013,JUL,STATE,9,7,TOTAL,59000000.00
2013,JUL,STATE,12,7,TOTAL,181200000.00
2013,JUL,STATE,13,7,TOTAL,378100000.00
2013,JUL,STATE,17,7,TOTAL,102200000.00
2013,JUL,STATE,18,7,TOTAL,613200000.00
2013,JUL,STATE,19,7,TOTAL,1357400000.00
2013,JUL,STATE,23,7,TOTAL,82000000.00
2013,JUL,STATE,24,7,TOTAL,53500000.00
2013,JUL,STATE,26,7,TOTAL,320200000.00
2013,JUL,STATE,27,7,TOTAL,249900000.00
2013,JUL,STATE,28,7,TOTAL,118400000.00
2013,JUL,STATE,29,7,TOTAL,220800000.00
2013,JUL,STATE,31,7,TOTAL,231800000.00
2013,JUL,STATE,36,7,TOTAL,117600000.00
2013,JUL,STATE,37,7,TOTAL,268300000.00
2013,JUL,STATE,39,7,TOTAL,727800000.00
2013,JUL,STATE,41,7,TOTAL,61700000.00
2013,JUL,STATE,,7,TOTAL,618900000.00
2013,JUL,STATE,42,7,TOTAL,625800000.00
2013,JUL,STATE,45,7,TOTAL,97800000.00
2013,JUL,STATE,46,7,TOTAL,73700000.00
2013,JUL,STATE,48,7,TOTAL,425900000.00
2013,JUL,STATE,49,7,TOTAL,97900000.00
2013,JUL,STATE,51,7,TOTAL,57800000.00
2013,JUL,STATE,53,7,TOTAL,161500000.00
2013,JUL,STATE,55,7,TOTAL,126000000.00
2013,JUN,STATE,1,7,TOTAL,185800000.00
2013,JUN,STATE,5,7,TOTAL,250600000.00
2013,JUN,STATE,6,7,TOTAL,408000000.00
2013,JUN,STATE,8,7,TOTAL,101100000.00
2013,JUN,STATE,9,7,TOTAL,55000000.00
2013,JUN,STATE,12,7,TOTAL,174700000.00
2013,JUN,STATE,13,7,TOTAL,373600000.00
2013,JUN,STATE,17,7,TOTAL,91100000.00
2013,JUN,STATE,18,7,TOTAL,608900000.00
2013,JUN,STATE,19,7,TOTAL,1321500000.00
2013,JUN,STATE,23,7,TOTAL,81000000.00
2013,JUN,STATE,24,7,TOTAL,52600000.00
2013,JUN,STATE,26,7,TOTAL,305600000.00
2013,JUN,STATE,27,7,TOTAL,237600000.00
2013,JUN,STATE,28,7,TOTAL,114900000.00
2013,JUN,STATE,29,7,TOTAL,207900000.00
2013,JUN,STATE,31,7,TOTAL,226400000.00
2013,JUN,STATE,36,7,TOTAL,110900000.00
2013,JUN,STATE,37,7,TOTAL,264900000.00
2013,JUN,STATE,39,7,TOTAL,715600000.00
2013,JUN,STATE,41,7,TOTAL,60200000.00
2013,JUN,STATE,,7,TOTAL,599100000.00
2013,JUN,STATE,42,7,TOTAL,606800000.00
2013,JUN,STATE,45,7,TOTAL,95200000.00
2013,JUN,STATE,46,7,TOTAL,71400000.00
2013,JUN,STATE,48,7,TOTAL,415800000.00
2013,JUN,STATE,49,7,TOTAL,94500000.00
2013,JUN,STATE,51,7,TOTAL,57400000.00
2013,JUN,STATE,53,7,TOTAL,156200000.00
2013,JUN,STATE,55,7,TOTAL,120500000.00
2013,MAR,STATE,1,7,TOTAL,196300000.00
2013,MAR,STATE,5,7,TOTAL,254200000.00
2013,MAR,STATE,6,7,TOTAL,438000000.00
2013,MAR,STATE,8,7,TOTAL,100100000.00
2013,MAR,STATE,9,7,TOTAL,56000000.00
2013,MAR,STATE,12,7,TOTAL,189400000.00
2013,MAR,STATE,13,7,TOTAL,388900000.00
2013,MAR,STATE,17,7,TOTAL,100300000.00
2013,MAR,STATE,18,7,TOTAL,619900000.00
2013,MAR,STATE,19,7,TOTAL,1385300000.00
2013,MAR,STATE,23,7,TOTAL,87000000.00
2013,MAR,STATE,24,7,TOTAL,56100000.00
2013,MAR,STATE,26,7,TOTAL,333000000.00
2013,MAR,STATE,27,7,TOTAL,242700000.00
2013,MAR,STATE,28,7,TOTAL,117600000.00
2013,MAR,STATE,29,7,TOTAL,215500000.00
2013,MAR,STATE,31,7,TOTAL,237300000.00
2013,MAR,STATE,36,7,TOTAL,126500000.00
2013,MAR,STATE,37,7,TOTAL,262800000.00
2013,MAR,STATE,39,7,TOTAL,712000000.00
2013,MAR,STATE,41,7,TOTAL,57000000.00
2013,MAR,STATE,,7,TOTAL,621500000.00
2013,MAR,STATE,42,7,TOTAL,645000000.00
2013,MAR,STATE,45,7,TOTAL,95800000.00
2013,MAR,STATE,46,7,TOTAL,67800000.00
2013,MAR,STATE,48,7,TOTAL,427000000.00
2013,MAR,STATE,49,7,TOTAL,87400000.00
2013,MAR,STATE,51,7,TOTAL,58500000.00
2013,MAR,STATE,53,7,TOTAL,174300000.00
2013,MAR,STATE,55,7,TOTAL,130300000.00
2013,MARKETING YEAR,STATE,1,7,TOTAL,2205900000.00
2013,MARKETING YEAR,STATE,5,7,TOTAL,2999500000.00
2013,MARKETING YEAR,STATE,6,7,TOTAL,5047800000.00
2013,MARKETING YEAR,STATE,8,7,TOTAL,1288900000.00
2013,MARKETING YEAR,STATE,9,7,TOTAL,668000000.00
2013,MARKETING YEAR,STATE,12,7,TOTAL,2195100000.00
2013,MARKETING YEAR,STATE,13,7,TOTAL,4556500000.00
2013,MARKETING YEAR,STATE,17,7,TOTAL,1213900000.00
2013,MARKETING YEAR,STATE,18,7,TOTAL,7381900000.00
2013,MARKETING YEAR,STATE,19,7,TOTAL,16155100000.00
2013,MARKETING YEAR,STATE,21,7,TOTAL,1143400000.00
2013,MARKETING YEAR,STATE,22,7,TOTAL,530400000.00
2013,MARKETING YEAR,STATE,23,7,TOTAL,989000000.00
2013,MARKETING YEAR,STATE,24,7,TOTAL,686200000.00
2013,MARKETING YEAR,STATE,25,7,TOTAL,48900000.00
2013,MARKETING YEAR,STATE,26,7,TOTAL,3815800000.00
2013,MARKETING YEAR,STATE,27,7,TOTAL,2903700000.00
2013,MARKETING YEAR,STATE,28,7,TOTAL,1391700000.00
2013,MARKETING YEAR,STATE,29,7,TOTAL,2654100000.00
2013,MARKETING YEAR,STATE,30,7,TOTAL,142200000.00
2013,MARKETING YEAR,STATE,31,7,TOTAL,2775700000.00
2013,MARKETING YEAR,STATE,36,7,TOTAL,1415300000.00
2013,MARKETING YEAR,STATE,37,7,TOTAL,3182300000.00
2013,MARKETING YEAR,STATE,39,7,TOTAL,8743300000.00
2013,MARKETING YEAR,STATE,40,7,TOTAL,741000000.00
2013,MARKETING YEAR,STATE,41,7,TOTAL,716700000.00
2013,MARKETING YEAR,STATE,,7,TOTAL,4069500000.00
2013,MARKETING YEAR,STATE,42,7,TOTAL,7515200000.00
2013,MARKETING YEAR,STATE,45,7,TOTAL,1137200000.00
2013,MARKETING YEAR,STATE,46,7,TOTAL,813400000.00
2013,MARKETING YEAR,STATE,47,7,TOTAL,329800000.00
2013,MARKETING YEAR,STATE,48,7,TOTAL,5094900000.00
2013,MARKETING YEAR,STATE,49,7,TOTAL,1082600000.00
2013,MARKETING YEAR,STATE,50,7,TOTAL,47300000.00
2013,MARKETING YEAR,STATE,51,7,TOTAL,718900000.00
2013,MARKETING YEAR,STATE,53,7,TOTAL,1964600000.00
2013,MARKETING YEAR,STATE,54,7,TOTAL,243100000.00
2013,MARKETING YEAR,STATE,55,7,TOTAL,1529400000.00
2013,MAY,STATE,1,7,TOTAL,190900000.00
2013,MAY,STATE,5,7,TOTAL,259900000.00
2013,MAY,STATE,6,7,TOTAL,424800000.00
2013,MAY,STATE,8,7,TOTAL,105300000.00
2013,MAY,STATE,9,7,TOTAL,58000000.00
2013,MAY,STATE,12,7,TOTAL,180000000.00
2013,MAY,STATE,13,7,TOTAL,385100000.00
2013,MAY,STATE,17,7,TOTAL,93700000.00
2013,MAY,STATE,18,7,TOTAL,629800000.00
2013,MAY,STATE,19,7,TOTAL,1381200000.00
2013,MAY,STATE,23,7,TOTAL,85000000.00
2013,MAY,STATE,24,7,TOTAL,55000000.00
2013,MAY,STATE,26,7,TOTAL,316000000.00
2013,MAY,STATE,27,7,TOTAL,246200000.00
2013,MAY,STATE,28,7,TOTAL,120900000.00
2013,MAY,STATE,29,7,TOTAL,219100000.00
2013,MAY,STATE,31,7,TOTAL,232300000.00
2013,MAY,STATE,36,7,TOTAL,112600000.00
2013,MAY,STATE,37,7,TOTAL,267000000.00
2013,MAY,STATE,39,7,TOTAL,734100000.00
2013,MAY,STATE,41,7,TOTAL,62900000.00
2013,MAY,STATE,,7,TOTAL,620900000.00
2013,MAY,STATE,42,7,TOTAL,637300000.00
2013,MAY,STATE,45,7,TOTAL,98900000.00
2013,MAY,STATE,46,7,TOTAL,69000000.00
2013,MAY,STATE,48,7,TOTAL,428600000.00
2013,MAY,STATE,49,7,TOTAL,88900000.00
2013,MAY,STATE,51,7,TOTAL,61700000.00
2013,MAY,STATE,53,7,TOTAL,167400000.00
2013,MAY,STATE,55,7,TOTAL,119500000.00
2013,NOV,STATE,1,7,TOTAL,177900000.00
2013,NOV,STATE,5,7,TOTAL,247100000.00
2013,NOV,STATE,6,7,TOTAL,402200000.00
2013,NOV,STATE,8,7,TOTAL,122800000.00
2013,NOV,STATE,9,7,TOTAL,53000000.00
2013,NOV,STATE,12,7,TOTAL,190300000.00
2013,NOV,STATE,13,7,TOTAL,397100000.00
2013,NOV,STATE,17,7,TOTAL,111800000.00
2013,NOV,STATE,18,7,TOTAL,637600000.00
2013,NOV,STATE,19,7,TOTAL,1332600000.00
2013,NOV,STATE,23,7,TOTAL,82000000.00
2013,NOV,STATE,24,7,TOTAL,63400000.00
2013,NOV,STATE,26,7,TOTAL,313900000.00
2013,NOV,STATE,27,7,TOTAL,242900000.00
2013,NOV,STATE,28,7,TOTAL,110900000.00
2013,NOV,STATE,29,7,TOTAL,239500000.00
2013,NOV,STATE,31,7,TOTAL,230700000.00
2013,NOV,STATE,36,7,TOTAL,125000000.00
2013,NOV,STATE,37,7,TOTAL,269000000.00
2013,NOV,STATE,39,7,TOTAL,782500000.00
2013,NOV,STATE,41,7,TOTAL,59800000.00
2013,NOV,STATE,,7,TOTAL,600300000.00
2013,NOV,STATE,42,7,TOTAL,631900000.00
2013,NOV,STATE,45,7,TOTAL,92400000.00
2013,NOV,STATE,46,7,TOTAL,69000000.00
2013,NOV,STATE,48,7,TOTAL,427700000.00
2013,NOV,STATE,49,7,TOTAL,94700000.00
2013,NOV,STATE,51,7,TOTAL,62500000.00
2013,NOV,STATE,53,7,TOTAL,166800000.00
2013,NOV,STATE,55,7,TOTAL,137000000.00
2013,OCT,STATE,1,7,TOTAL,181800000.00
2013,OCT,STATE,5,7,TOTAL,254100000.00
2013,OCT,STATE,6,7,TOTAL,417700000.00
2013,OCT,STATE,8,7,TOTAL,123500000.00
2013,OCT,STATE,9,7,TOTAL,55000000.00
2013,OCT,STATE,12,7,TOTAL,183000000.00
2013,OCT,STATE,13,7,TOTAL,399700000.00
2013,OCT,STATE,17,7,TOTAL,110100000.00
2013,OCT,STATE,18,7,TOTAL,639400000.00
2013,OCT,STATE,19,7,TOTAL,1372300000.00
2013,OCT,STATE,23,7,TOTAL,83000000.00
2013,OCT,STATE,24,7,TOTAL,65600000.00
2013,OCT,STATE,26,7,TOTAL,322900000.00
2013,OCT,STATE,27,7,TOTAL,248000000.00
2013,OCT,STATE,28,7,TOTAL,116600000.00
2013,OCT,STATE,29,7,TOTAL,241300000.00
2013,OCT,STATE,31,7,TOTAL,239300000.00
2013,OCT,STATE,36,7,TOTAL,123700000.00
2013,OCT,STATE,37,7,TOTAL,268900000.00
2013,OCT,STATE,39,7,TOTAL,799400000.00
2013,OCT,STATE,41,7,TOTAL,61700000.00
2013,OCT,STATE,,7,TOTAL,618200000.00
2013,OCT,STATE,42,7,TOTAL,641600000.00
2013,OCT,STATE,45,7,TOTAL,96100000.00
2013,OCT,STATE,46,7,TOTAL,73200000.00
2013,OCT,STATE,48,7,TOTAL,435000000.00
2013,OCT,STATE,49,7,TOTAL,92900000.00
2013,OCT,STATE,51,7,TOTAL,66500000.00
2013,OCT,STATE,53,7,TOTAL,169900000.00
2013,OCT,STATE,55,7,TOTAL,137600000.00
2013,SEP,STATE,1,7,TOTAL,176600000.00
2013,SEP,STATE,5,7,TOTAL,242100000.00
2013,SEP,STATE,6,7,TOTAL,410700000.00
2013,SEP,STATE,8,7,TOTAL,118400000.00
2013,SEP,STATE,9,7,TOTAL,56000000.00
2013,SEP,STATE,12,7,TOTAL,173200000.00
2013,SEP,STATE,13,7,TOTAL,380400000.00
2013,SEP,STATE,17,7,TOTAL,102400000.00
2013,SEP,STATE,18,7,TOTAL,611900000.00
2013,SEP,STATE,19,7,TOTAL,1333100000.00
2013,SEP,STATE,23,7,TOTAL,79000000.00
2013,SEP,STATE,24,7,TOTAL,61400000.00
2013,SEP,STATE,26,7,TOTAL,316700000.00
2013,SEP,STATE,27,7,TOTAL,242500000.00
2013,SEP,STATE,28,7,TOTAL,115700000.00
2013,SEP,STATE,29,7,TOTAL,239000000.00
2013,SEP,STATE,31,7,TOTAL,229500000.00
2013,SEP,STATE,36,7,TOTAL,112600000.00
2013,SEP,STATE,37,7,TOTAL,269300000.00
2013,SEP,STATE,39,7,TOTAL,756800000.00
2013,SEP,STATE,41,7,TOTAL,59600000.00
2013,SEP,STATE,,7,TOTAL,598300000.00
2013,SEP,STATE,42,7,TOTAL,619700000.00
2013,SEP,STATE,45,7,TOTAL,94300000.00
2013,SEP,STATE,46,7,TOTAL,68200000.00
2013,SEP,STATE,48,7,TOTAL,414300000.00
2013,SEP,STATE,49,7,TOTAL,90000000.00
2013,SEP,STATE,51,7,TOTAL,62100000.00
2013,SEP,STATE,53,7,TOTAL,161600000.00
2013,SEP,STATE,55,7,TOTAL,128300000.00
2012,APR,STATE,1,7,TOTAL,177000000.00
2012,APR,STATE,5,7,TOTAL,243000000.00
2012,APR,STATE,6,7,TOTAL,443000000.00
2012,APR,STATE,8,7,TOTAL,112000000.00
2012,APR,STATE,9,7,TOTAL,54000000.00
2012,APR,STATE,12,7,TOTAL,207000000.00
2012,APR,STATE,13,7,TOTAL,352000000.00
2012,APR,STATE,17,7,TOTAL,100000000.00
2012,APR,STATE,18,7,TOTAL,562000000.00
2012,APR,STATE,19,7,TOTAL,1269000000.00
2012,APR,STATE,23,7,TOTAL,84000000.00
2012,APR,STATE,24,7,TOTAL,55000000.00
2012,APR,STATE,26,7,TOTAL,299000000.00
2012,APR,STATE,27,7,TOTAL,224000000.00
2012,APR,STATE,28,7,TOTAL,112000000.00
2012,APR,STATE,29,7,TOTAL,161000000.00
2012,APR,STATE,31,7,TOTAL,226000000.00
2012,APR,STATE,36,7,TOTAL,106000000.00
2012,APR,STATE,37,7,TOTAL,258000000.00
2012,APR,STATE,39,7,TOTAL,630000000.00
2012,APR,STATE,41,7,TOTAL,58000000.00
2012,APR,STATE,,7,TOTAL,444000000.00
2012,APR,STATE,42,7,TOTAL,573000000.00
2012,APR,STATE,45,7,TOTAL,94000000.00
2012,APR,STATE,46,7,TOTAL,53000000.00
2012,APR,STATE,48,7,TOTAL,431000000.00
2012,APR,STATE,49,7,TOTAL,79000000.00
2012,APR,STATE,51,7,TOTAL,59000000.00
2012,APR,STATE,53,7,TOTAL,156000000.00
2012,APR,STATE,55,7,TOTAL,109000000.00
2012,AUG,STATE,1,7,TOTAL,186000000.00
2012,AUG,STATE,5,7,TOTAL,260000000.00
2012,AUG,STATE,6,7,TOTAL,456000000.00
2012,AUG,STATE,8,7,TOTAL,106000000.00
2012,AUG,STATE,9,7,TOTAL,58000000.00
2012,AUG,STATE,12,7,TOTAL,201000000.00
2012,AUG,STATE,13,7,TOTAL,359000000.00
2012,AUG,STATE,17,7,TOTAL,100000000.00
2012,AUG,STATE,18,7,TOTAL,579000000.00
2012,AUG,STATE,19,7,TOTAL,1332000000.00
2012,AUG,STATE,23,7,TOTAL,81000000.00
2012,AUG,STATE,24,7,TOTAL,57000000.00
2012,AUG,STATE,26,7,TOTAL,305000000.00
2012,AUG,STATE,27,7,TOTAL,244000000.00
2012,AUG,STATE,28,7,TOTAL,118000000.00
2012,AUG,STATE,29,7,TOTAL,166000000.00
2012,AUG,STATE,31,7,TOTAL,226000000.00
2012,AUG,STATE,36,7,TOTAL,111000000.00
2012,AUG,STATE,37,7,TOTAL,258000000.00
2012,AUG,STATE,39,7,TOTAL,635000000.00
2012,AUG,STATE,41,7,TOTAL,61000000.00
2012,AUG,STATE,,7,TOTAL,450000000.00
2012,AUG,STATE,42,7,TOTAL,597000000.00
2012,AUG,STATE,45,7,TOTAL,98000000.00
2012,AUG,STATE,46,7,TOTAL,57000000.00
2012,AUG,STATE,48,7,TOTAL,439000000.00
2012,AUG,STATE,49,7,TOTAL,88000000.00
2012,AUG,STATE,51,7,TOTAL,57000000.00
2012,AUG,STATE,53,7,TOTAL,157000000.00
2012,AUG,STATE,55,7,TOTAL,119000000.00
2012,DEC,STATE,1,7,TOTAL,184600000.00
2012,DEC,STATE,5,7,TOTAL,255000000.00
2012,DEC,STATE,6,7,TOTAL,443200000.00
2012,DEC,STATE,8,7,TOTAL,98200000.00
2012,DEC,STATE,9,7,TOTAL,56000000.00
2012,DEC,STATE,12,7,TOTAL,200800000.00
2012,DEC,STATE,13,7,TOTAL,374100000.00
2012,DEC,STATE,17,7,TOTAL,104500000.00
2012,DEC,STATE,18,7,TOTAL,613400000.00
2012,DEC,STATE,19,7,TOTAL,1386200000.00
2012,DEC,STATE,23,7,TOTAL,84000000.00
2012,DEC,STATE,24,7,TOTAL,56300000.00
2012,DEC,STATE,26,7,TOTAL,325100000.00
2012,DEC,STATE,27,7,TOTAL,241100000.00
2012,DEC,STATE,28,7,TOTAL,117300000.00
2012,DEC,STATE,29,7,TOTAL,209900000.00
2012,DEC,STATE,31,7,TOTAL,233900000.00
2012,DEC,STATE,36,7,TOTAL,119200000.00
2012,DEC,STATE,37,7,TOTAL,272900000.00
2012,DEC,STATE,39,7,TOTAL,719400000.00
2012,DEC,STATE,41,7,TOTAL,61500000.00
2012,DEC,STATE,,7,TOTAL,616900000.00
2012,DEC,STATE,42,7,TOTAL,638400000.00
2012,DEC,STATE,45,7,TOTAL,96000000.00
2012,DEC,STATE,46,7,TOTAL,60700000.00
2012,DEC,STATE,48,7,TOTAL,446000000.00
2012,DEC,STATE,49,7,TOTAL,91800000.00
2012,DEC,STATE,51,7,TOTAL,61200000.00
2012,DEC,STATE,53,7,TOTAL,165100000.00
2012,DEC,STATE,55,7,TOTAL,135300000.00
2012,FEB,STATE,1,7,TOTAL,166000000.00
2012,FEB,STATE,5,7,TOTAL,231000000.00
2012,FEB,STATE,6,7,TOTAL,429000000.00
2012,FEB,STATE,8,7,TOTAL,108000000.00
2012,FEB,STATE,9,7,TOTAL,49000000.00
2012,FEB,STATE,12,7,TOTAL,205000000.00
2012,FEB,STATE,13,7,TOTAL,334000000.00
2012,FEB,STATE,17,7,TOTAL,98000000.00
2012,FEB,STATE,18,7,TOTAL,517000000.00
2012,FEB,STATE,19,7,TOTAL,1175000000.00
2012,FEB,STATE,23,7,TOTAL,82000000.00
2012,FEB,STATE,24,7,TOTAL,50000000.00
2012,FEB,STATE,26,7,TOTAL,278000000.00
2012,FEB,STATE,27,7,TOTAL,214000000.00
2012,FEB,STATE,28,7,TOTAL,105000000.00
2012,FEB,STATE,29,7,TOTAL,145000000.00
2012,FEB,STATE,31,7,TOTAL,214000000.00
2012,FEB,STATE,36,7,TOTAL,104000000.00
2012,FEB,STATE,37,7,TOTAL,240000000.00
2012,FEB,STATE,39,7,TOTAL,601000000.00
2012,FEB,STATE,41,7,TOTAL,56000000.00
2012,FEB,STATE,,7,TOTAL,424000000.00
2012,FEB,STATE,42,7,TOTAL,585000000.00
2012,FEB,STATE,45,7,TOTAL,91000000.00
2012,FEB,STATE,46,7,TOTAL,52000000.00
2012,FEB,STATE,48,7,TOTAL,405000000.00
2012,FEB,STATE,49,7,TOTAL,77000000.00
2012,FEB,STATE,51,7,TOTAL,54000000.00
2012,FEB,STATE,53,7,TOTAL,154000000.00
2012,FEB,STATE,55,7,TOTAL,109000000.00
2012,JAN,STATE,1,7,TOTAL,177000000.00
2012,JAN,STATE,5,7,TOTAL,246000000.00
2012,JAN,STATE,6,7,TOTAL,452000000.00
2012,JAN,STATE,8,7,TOTAL,116000000.00
2012,JAN,STATE,9,7,TOTAL,53000000.00
2012,JAN,STATE,12,7,TOTAL,236000000.00
2012,JAN,STATE,13,7,TOTAL,362000000.00
2012,JAN,STATE,17,7,TOTAL,110000000.00
2012,JAN,STATE,18,7,TOTAL,558000000.00
2012,JAN,STATE,19,7,TOTAL,1271000000.00
2012,JAN,STATE,23,7,TOTAL,85000000.00
2012,JAN,STATE,24,7,TOTAL,50000000.00
2012,JAN,STATE,26,7,TOTAL,298000000.00
2012,JAN,STATE,27,7,TOTAL,241000000.00
2012,JAN,STATE,28,7,TOTAL,116000000.00
2012,JAN,STATE,29,7,TOTAL,164000000.00
2012,JAN,STATE,31,7,TOTAL,233000000.00
2012,JAN,STATE,36,7,TOTAL,112000000.00
2012,JAN,STATE,37,7,TOTAL,266000000.00
2012,JAN,STATE,39,7,TOTAL,657000000.00
2012,JAN,STATE,41,7,TOTAL,60000000.00
2012,JAN,STATE,,7,TOTAL,457000000.00
2012,JAN,STATE,42,7,TOTAL,626000000.00
2012,JAN,STATE,45,7,TOTAL,98000000.00
2012,JAN,STATE,46,7,TOTAL,57000000.00
2012,JAN,STATE,48,7,TOTAL,435000000.00
2012,JAN,STATE,49,7,TOTAL,84000000.00
2012,JAN,STATE,51,7,TOTAL,61000000.00
2012,JAN,STATE,53,7,TOTAL,164000000.00
2012,JAN,STATE,55,7,TOTAL,116000000.00
2012,JUL,STATE,1,7,TOTAL,183000000.00
2012,JUL,STATE,5,7,TOTAL,261000000.00
2012,JUL,STATE,6,7,TOTAL,454000000.00
2012,JUL,STATE,8,7,TOTAL,106000000.00
2012,JUL,STATE,9,7,TOTAL,57000000.00
2012,JUL,STATE,12,7,TOTAL,192000000.00
2012,JUL,STATE,13,7,TOTAL,357000000.00
2012,JUL,STATE,17,7,TOTAL,101000000.00
2012,JUL,STATE,18,7,TOTAL,579000000.00
2012,JUL,STATE,19,7,TOTAL,1306000000.00
2012,JUL,STATE,23,7,TOTAL,83000000.00
2012,JUL,STATE,24,7,TOTAL,53000000.00
2012,JUL,STATE,26,7,TOTAL,311000000.00
2012,JUL,STATE,27,7,TOTAL,239000000.00
2012,JUL,STATE,28,7,TOTAL,120000000.00
2012,JUL,STATE,29,7,TOTAL,164000000.00
2012,JUL,STATE,31,7,TOTAL,228000000.00
2012,JUL,STATE,36,7,TOTAL,109000000.00
2012,JUL,STATE,37,7,TOTAL,252000000.00
2012,JUL,STATE,39,7,TOTAL,630000000.00
2012,JUL,STATE,41,7,TOTAL,57000000.00
2012,JUL,STATE,,7,TOTAL,449000000.00
2012,JUL,STATE,42,7,TOTAL,592000000.00
2012,JUL,STATE,45,7,TOTAL,95000000.00
2012,JUL,STATE,46,7,TOTAL,52000000.00
2012,JUL,STATE,48,7,TOTAL,431000000.00
2012,JUL,STATE,49,7,TOTAL,86000000.00
2012,JUL,STATE,51,7,TOTAL,58000000.00
2012,JUL,STATE,53,7,TOTAL,159000000.00
2012,JUL,STATE,55,7,TOTAL,118000000.00
2012,JUN,STATE,1,7,TOTAL,175000000.00
2012,JUN,STATE,5,7,TOTAL,252000000.00
2012,JUN,STATE,6,7,TOTAL,440000000.00
2012,JUN,STATE,8,7,TOTAL,102000000.00
2012,JUN,STATE,9,7,TOTAL,54000000.00
2012,JUN,STATE,12,7,TOTAL,187000000.00
2012,JUN,STATE,13,7,TOTAL,355000000.00
